id,director_name,duration,actor_1_name,actor_2_name,gross,movie_title,num_voted_users,actor_3_name,movie_imdb_link,imdb_id,num_user_for_reviews,language,country,content_rating,budget,title_year,imdb_score,poster,Action,Adventure,Fantasy,Sci-Fi,Thriller,Documentary,Romance,Animation,Comedy,Family,Musical,Mystery,Western,Drama,History,Sport,Crime,Horror,War,Biography,Music,Game-Show,Reality-TV,News,Short,Film-Noir
3857,Mike van Diem,122,Jan Decleir,Fedja van Huêt,713413,Character,9171,Hans Kesting,http://www.imdb.com/title/tt0119448/,tt0119448,68,Dutch,Netherlands,R,4500000,1997,7.8,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4OTA5NjU4Nl5BMl5BanBnXkFtZTcwMTMyMzkyMQ@@._V1_SX300.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3858,Jonas Åkerlund,106,Patrick Fugit,Nicholas Gonzalez,410241,Spun,32357,Debbie Harry,http://www.imdb.com/title/tt0283003/,tt0283003,199,English,USA,R,2000000,2002,6.8,https://images-na.ssl-images-amazon.com/images/M/MV5BZmJkNWEwMjQtYWQ4Mi00YWE3LWI3ZjMtMTBkMzVlYmRhYWJkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3860,Chan-wook Park,112,Min-sik Choi,Yeong-ae Lee,211667,Lady Vengeance,53508,Hye-jeong Kang,http://www.imdb.com/title/tt0451094/,tt0451094,131,Korean,South Korea,R,4200000000,2005,7.7,https://images-na.ssl-images-amazon.com/images/M/MV5BYTAzMzMwMDMtZDBkMi00OGM3LTg2Y2YtMTVhZDgwYmFiYTlmXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3862,Barry Skolnick,99,Jason Statham,Jason Flemyng,92191,Mean Machine,29463,Danny Dyer,http://www.imdb.com/title/tt0291341/,tt0291341,84,English,UK,R,2500000,2001,6.5,https://images-na.ssl-images-amazon.com/images/M/MV5BN2ZjMzEwYjEtN2QzNi00MmY1LTk1OTQtZWZjZDg1NGVmMWRmL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3863,Johnnie To,110,Simon Yam,Anthony Chau-Sang Wong,49413,Exiled,6919,Josie Ho,http://www.imdb.com/title/tt0796212/,tt0796212,26,Cantonese,Hong Kong,R,35000000,2006,7.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1MzA0NTQ4OV5BMl5BanBnXkFtZTcwOTk0NzE1MQ@@._V1_SX300.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3866,Agnieszka Wojtowicz-Vosloo,104,Liam Neeson,Josh Charles,108229,After.Life,30836,Chandler Canterbury,http://www.imdb.com/title/tt0838247/,tt0838247,137,English,USA,R,4500000,2009,5.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0NDUzNTU5NV5BMl5BanBnXkFtZTcwNDE4ODIzMw@@._V1_SX300.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3868,Milos Forman,133,Scatman Crothers,Michael Berryman,112000000,One Flew Over the Cuckoo's Nest,680041,Louise Fletcher,http://www.imdb.com/title/tt0073486/,tt0073486,760,English,USA,R,4400000,1975,8.7,https://images-na.ssl-images-amazon.com/images/M/MV5BZjA0OWVhOTAtYWQxNi00YzNhLWI4ZjYtNjFjZTEyYjJlNDVlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3873,Ernie Barbarash,103,Michael Jai White,Michael J. Morris,8691,Falcon Rising,4952,Lateef Crowder,http://www.imdb.com/title/tt2295722/,tt2295722,32,English,USA,R,4500000,2014,5.8,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1OTkyMzUyN15BMl5BanBnXkFtZTgwNjI0MTUzMjE@._V1_SX300.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3874,Nick Love,112,Hayley Atwell,Ray Winstone,26345,The Sweeney,16445,Alan Ford,http://www.imdb.com/title/tt0857190/,tt0857190,99,English,UK,R,3000000,2012,6.1,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwNDAzODYwMF5BMl5BanBnXkFtZTcwMTIxMDk5OA@@._V1_SX300.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3877,Niki Caro,101,Keisha Castle-Hughes,Rawiri Paratene,20772796,Whale Rider,34232,Tammy Davis,http://www.imdb.com/title/tt0298228/,tt0298228,346,English,New Zealand,PG-13,6000000,2002,7.6,https://images-na.ssl-images-amazon.com/images/M/MV5BMjM3MzE2OTEwNF5BMl5BanBnXkFtZTcwNTkyMTg4NA@@._V1_SX300.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3878,R. Balki,133,Vidya Balan,Abhishek Bachchan,199228,Paa,7295,Paresh Rawal,http://www.imdb.com/title/tt1532957/,tt1532957,49,Hindi,India,Unknown,150000000,2009,7.2,https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxNDAwMzc4M15BMl5BanBnXkFtZTcwODAzMzg5Mg@@._V1_SX300.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3884,Timur Bekmambetov,104,Konstantin Khabenskiy,Aleksey Chadov,1487477,Night Watch,47097,Zhanna Friske,http://www.imdb.com/title/tt0403358/,tt0403358,310,Russian,Russia,R,4200000,2004,6.5,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0Nzk0NDkyOV5BMl5BanBnXkFtZTcwMjkzOTkyMQ@@._V1_SX300.jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3885,Neil Jordan,112,Jim Broadbent,Miranda Richardson,62549000,The Crying Game,41361,Stephen Rea,http://www.imdb.com/title/tt0104036/,tt0104036,148,English,UK,R,2300000,1992,7.3,https://images-na.ssl-images-amazon.com/images/M/MV5BYWU4MjQ3YzUtNTA3YS00YmRmLTk1YjktODM1NGU0MjFiOTUzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3886,Bob Clark,94,Art Hindle,Susan Clark,105500000,Porky's,31260,Tony Ganios,http://www.imdb.com/title/tt0084522/,tt0084522,152,English,Canada,R,4000000,1981,6.2,https://images-na.ssl-images-amazon.com/images/M/MV5BZTI1MWJhNDgtNDdmNi00ZTI3LTk0NmQtODUyNzMyNmY3Zjk5XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3887,George A. Romero,90,Julian Richings,Shawn Roberts,101055,Survival of the Dead,17478,Kathleen Munroe,http://www.imdb.com/title/tt1134854/,tt1134854,159,English,USA,R,4000000,2009,5,https://images-na.ssl-images-amazon.com/images/M/MV5BNzE1NDMxMDAzOF5BMl5BanBnXkFtZTcwMjgzNDcyMw@@._V1_SX300.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3889,Sofia Coppola,101,Scarlett Johansson,Bill Murray,44566004,Lost in Translation,321283,Catherine Lambert,http://www.imdb.com/title/tt0335266/,tt0335266,1848,English,USA,R,4000000,2003,7.8,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NDI5ODk4N15BMl5BanBnXkFtZTYwMTI3NTE3._V1_SX300.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3890,Woody Allen,93,Woody Allen,Carol Kane,39200000,Annie Hall,192940,Shelley Duvall,http://www.imdb.com/title/tt0075686/,tt0075686,491,English,USA,PG,4000000,1977,8.1,https://images-na.ssl-images-amazon.com/images/M/MV5BZDg1OGQ4YzgtM2Y2NS00NjA3LWFjYTctMDRlMDI3NWE1OTUyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3891,Cecil B. DeMille,152,Gloria Grahame,Dorothy Lamour,36000000,The Greatest Show on Earth,9456,Cornel Wilde,http://www.imdb.com/title/tt0044672/,tt0044672,107,English,USA,Not Rated,4000000,1952,6.7,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzNjk5NTQ1M15BMl5BanBnXkFtZTgwNTg5NDc2MjE@._V1_SX300.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3893,Marc Forster,112,Heath Ledger,Peter Boyle,31252964,Monster's Ball,71495,Marcus Lyle Brown,http://www.imdb.com/title/tt0285742/,tt0285742,522,English,USA,R,4000000,2001,7.1,https://images-na.ssl-images-amazon.com/images/M/MV5BNTkyMzk3NTYtY2FiYy00MWIwLWIyYzctODIzNzVlOGQxZmYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3894,Henry Hobson,95,Joely Richardson,J.D. Evermore,131175,Maggie,30219,David A Cole,http://www.imdb.com/title/tt1881002/,tt1881002,200,English,USA,PG-13,8500000,2015,5.6,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyNzk0MTU2Ml5BMl5BanBnXkFtZTgwNDExNzMyNTE@._V1_SX300.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3895,Mike Figgis,111,Nicolas Cage,Valeria Golino,31968347,Leaving Las Vegas,93894,Julian Sands,http://www.imdb.com/title/tt0113627/,tt0113627,286,English,USA,R,3600000,1995,7.6,https://images-na.ssl-images-amazon.com/images/M/MV5BNDg3MDM5NTI0MF5BMl5BanBnXkFtZTcwNDY0NDk0NA@@._V1_SX300.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3899,Rob Cohen,91,Ryan Guzman,Hill Harper,35385560,The Boy Next Door,27198,Adam Hicks,http://www.imdb.com/title/tt3181822/,tt3181822,131,English,USA,R,4000000,2015,4.6,https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxNTEyMTYzOV5BMl5BanBnXkFtZTgwNzQ4OTg5MjE@._V1_SX300.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3902,Lisa Cholodenko,106,Josh Hutcherson,Mia Wasikowska,20803237,The Kids Are All Right,110616,Yaya DaCosta,http://www.imdb.com/title/tt0842926/,tt0842926,291,English,USA,R,3500000,2010,7.1,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4NTMwNDg5MF5BMl5BanBnXkFtZTcwNDY2ODE0Mw@@._V1_SX300.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3903,John Carpenter,93,Meg Foster,Peter Jason,13008928,They Live,73501,George 'Buck' Flower,http://www.imdb.com/title/tt0096256/,tt0096256,333,English,USA,R,4000000,1988,7.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3MjM3ODU1NV5BMl5BanBnXkFtZTgwMjU3NDU2MTE@._V1_SX300.jpg,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3906,Ed Gass-Donnelly,93,Muse Watson,Spencer Treat Clark,15152879,The Last Exorcism Part II,13506,Ashley Bell,http://www.imdb.com/title/tt2034139/,tt2034139,68,English,France,PG-13,5000000,2013,4,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5MjkxMjUxMF5BMl5BanBnXkFtZTcwODk5ODUwOQ@@._V1_SX300.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3907,Richard Linklater,165,Ellar Coltrane,Lorelei Linklater,25359200,Boyhood,266020,Libby Villari,http://www.imdb.com/title/tt1065073/,tt1065073,836,English,USA,R,4000000,2014,8,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzNDc2MDc0N15BMl5BanBnXkFtZTgwOTcwMDQ5MTE@._V1_SX300.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3908,Woody Allen,96,Scarlett Johansson,Kevin McNally,10515579,Scoop,66840,Geoff Bell,http://www.imdb.com/title/tt0457513/,tt0457513,248,English,UK,PG-13,4000000,2006,6.7,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MjYzOTMwNV5BMl5BanBnXkFtZTcwMjM0NTQzMQ@@._V1_SX300.jpg,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3910,DJ Pooh,93,Angell Conwell,Dr. Dre,10097096,The Wash,5612,DJ Pooh,http://www.imdb.com/title/tt0290332/,tt0290332,38,English,USA,R,4000000,2001,4.6,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyNzk0NjE5N15BMl5BanBnXkFtZTYwMDU2Mzc3._V1_SX300.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3911,DJ Pooh,82,Mo'Nique,Mike Epps,9821335,3 Strikes,1415,Faizon Love,http://www.imdb.com/title/tt0199290/,tt0199290,10,English,USA,R,6000000,2000,4,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzOTU5NTIxMl5BMl5BanBnXkFtZTYwODM1Mzk5._V1_SX300.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3912,Wayne Kramer,101,Estella Warren,Paul Sorvino,8243880,The Cooler,28714,Shawn Hatosy,http://www.imdb.com/title/tt0318374/,tt0318374,215,English,USA,R,3200000,2003,7,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzOTI5MDcxMV5BMl5BanBnXkFtZTYwMDQwOTI3._V1_SX300.jpg,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3914,Patrick Stettner,81,Robin Williams,Joe Morton,7825820,The Night Listener,13086,Rory Culkin,http://www.imdb.com/title/tt0448075/,tt0448075,156,English,USA,R,4000000,2006,5.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0MzM0NjkzMF5BMl5BanBnXkFtZTcwMDA0MTkzMQ@@._V1_SX300.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3917,J.A. Bayona,105,Geraldine Chaplin,Belén Rueda,7159147,The Orphanage,120189,Fernando Cayo,http://www.imdb.com/title/tt0464141/,tt0464141,308,Spanish,Spain,R,3400000,2007,7.5,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3MjE0NzQzMV5BMl5BanBnXkFtZTYwMzI0ODc4._V1_SX300.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3918,Michael Tiddes,86,Ashley Rickards,Essence Atkins,17314483,A Haunted House 2,14621,Gabriel Iglesias,http://www.imdb.com/title/tt2828996/,tt2828996,48,English,USA,R,4000000,2014,4.7,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4Njc2MTY4OF5BMl5BanBnXkFtZTgwNTQyNTg1MTE@._V1_SX300.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3919,Roger Avary,110,Ian Somerhalder,Faye Dunaway,6525762,The Rules of Attraction,44339,Clifton Collins Jr.,http://www.imdb.com/title/tt0292644/,tt0292644,425,English,USA,R,4000000,2002,6.7,https://images-na.ssl-images-amazon.com/images/M/MV5BOTc4OTZlOWMtYjc0NC00MmU5LWJjNGEtOGE2OTE3YzgyN2JlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3922,Allison Anders,110,Salma Hayek,Alicia Witt,4301331,Four Rooms,78241,Lili Taylor,http://www.imdb.com/title/tt0113101/,tt0113101,177,English,USA,R,4000000,1995,6.7,https://images-na.ssl-images-amazon.com/images/M/MV5BNDc3Y2YwMjUtYzlkMi00MTljLTg1ZGMtYzUwODljZTI1OTZjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3923,Steven Shainberg,104,Jeremy Davies,Stephen McHattie,4046737,Secretary,67949,Lesley Ann Warren,http://www.imdb.com/title/tt0274812/,tt0274812,390,English,USA,R,4000000,2002,7.1,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5ODIzMTQ4M15BMl5BanBnXkFtZTYwMDgwNDA3._V1_SX300.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3924,Rick de Oliveira,96,Laura Ramsey,Alan Taylor,3713002,The Real Cancun,3611,Benjamin Fletcher,http://www.imdb.com/title/tt0360916/,tt0360916,62,English,USA,R,8000000,2003,2.7,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1NDA0ODUyOF5BMl5BanBnXkFtZTYwMzI4NTA3._V1_SX300.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3925,Oliver Stone,110,Michael Wincott,Zach Grenier,3468572,Talk Radio,10073,Bill Johnson,http://www.imdb.com/title/tt0096219/,tt0096219,78,English,USA,R,4000000,1988,7.3,https://images-na.ssl-images-amazon.com/images/M/MV5BY2JlZTE4ZmItNjU2MC00NjM2LWFkMDItZWFjNTc4NDA4YzkwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3926,Christopher Guest,84,Catherine O'Hara,Fred Willard,2892582,Waiting for Guffman,22697,Larry Miller,http://www.imdb.com/title/tt0118111/,tt0118111,202,English,USA,R,4000000,1996,7.6,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5ODAzMDA4NF5BMl5BanBnXkFtZTcwNjc0MTkxMQ@@._V1_SX300.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3927,Jeff Franklin,94,Ivana Milicevic,Tyra Banks,2800000,Love Stinks,4377,Bridgette Wilson-Sampras,http://www.imdb.com/title/tt0188863/,tt0188863,85,English,USA,R,4000000,1999,5.8,https://images-na.ssl-images-amazon.com/images/M/MV5BMTE5OTI2ODk3NV5BMl5BanBnXkFtZTcwNzA1MTkxMQ@@._V1_SX300.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3928,John Dahl,93,Philip Baker Hall,Aaron Hughes,2426851,You Kill Me,16224,Jayne Eastwood,http://www.imdb.com/title/tt0796375/,tt0796375,76,English,USA,R,4000000,2007,6.5,https://images-na.ssl-images-amazon.com/images/M/MV5BMTAyMjg3NDE4MDleQTJeQWpwZ15BbWU3MDg2NzE4NDE@._V1_SX300.jpg,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3929,Mike Mills,96,Kelli Garner,Lou Taylor Pucci,1325073,Thumbsucker,18762,Nancy O'Dell,http://www.imdb.com/title/tt0318761/,tt0318761,91,English,USA,R,4000000,2005,6.6,https://images-na.ssl-images-amazon.com/images/M/MV5BYTYyZDUzNGItMTA0Zi00ODhkLTk5NzktYTg3YjFjMWFjZmI1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3931,Dave McKean,101,Stephanie Leonidas,Gina McKee,864959,Mirrormask,20275,Rob Brydon,http://www.imdb.com/title/tt0366780/,tt0366780,151,English,UK,PG,4000000,2005,6.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMGEyMjcyNDctYWVkNy00ZDEyLTgxMDUtNWY0ZWIyNWMzNGJlXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_SX300.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3932,Ron Fricke,102,Collin Alfredo St. Dic,Balinese Tari Legong Dancers,2601847,Samsara,22457,Puti Sri Candra Dewi,http://www.imdb.com/title/tt0770802/,tt0770802,69,None,USA,PG-13,4000000,2011,8.5,https://images-na.ssl-images-amazon.com/images/M/MV5BNjY3NzM4MTI5NF5BMl5BanBnXkFtZTcwMjk3NTA5Nw@@._V1_SX300.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3933,Ruggero Deodato,87,Michael Berryman,Eva LaRue,800000,The Barbarians,2308,Richard Lynch,http://www.imdb.com/title/tt0092615/,tt0092615,35,English,USA,R,4000000,1987,4.8,https://images-na.ssl-images-amazon.com/images/M/MV5BMGE0YTQwNDAtNTUxZC00ZjYxLWFjOTItNmIyZGQ5ZGI3NGIwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3936,Mars Callahan,99,Chazz Palminteri,Ricky Schroder,562059,Poolhall Junkies,8535,Ernie Reyes Jr.,http://www.imdb.com/title/tt0273982/,tt0273982,113,English,USA,R,4000000,2002,7,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5NjE3MjkzM15BMl5BanBnXkFtZTYwMDU1NDk5._V1_SX300.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3937,Mike Figgis,106,Kelly Macdonald,Saffron Burrows,399793,The Loss of Sexual Innocence,2877,Julian Sands,http://www.imdb.com/title/tt0126859/,tt0126859,70,English,USA,R,4000000,1999,5.4,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwOTc3NjY2MV5BMl5BanBnXkFtZTYwMDk1Nzg5._V1_SX300.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3939,David Gordon Green,117,Nicolas Cage,Tye Sheridan,371897,Joe,36494,Ronnie Gene Blevins,http://www.imdb.com/title/tt2382396/,tt2382396,118,English,USA,R,4000000,2013,6.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMzk5MTM1Ml5BMl5BanBnXkFtZTgwNzAzODgxMTE@._V1_SX300.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3940,Stefan Schwartz,99,Peter McNamara,Dan Futterman,302204,Shooting Fish,6705,Ralph Ineson,http://www.imdb.com/title/tt0120122/,tt0120122,53,English,UK,PG,3000000,1997,6.6,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0MjY5MTE2OF5BMl5BanBnXkFtZTcwNjk4NjUyMQ@@._V1_SX300.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3941,Renny Harlin,102,Viggo Mortensen,Lane Smith,354704,Prison,2705,Hal Landon Jr.,http://www.imdb.com/title/tt0095904/,tt0095904,38,English,USA,R,1300000,1987,5.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1MDRiZjktNGExOS00ZTg0LWE3MzMtMDZhOWJmZDlmYzFhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
3942,Robert Lee King,85,Lauren Ambrose,Kathleen Robertson,265107,Psycho Beach Party,4617,Beth Broderick,http://www.imdb.com/title/tt0206226/,tt0206226,93,English,Australia,Unrated,1500000,2000,6.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MjI1NDE0OF5BMl5BanBnXkFtZTcwODg4NDUxMQ@@._V1_SX300.jpg,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3943,Kevin Allen,86,Craig Ferguson,Frances Fisher,185577,The Big Tease,2133,Mary McCormack,http://www.imdb.com/title/tt0156639/,tt0156639,31,English,UK,R,4000000,1999,6.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwODQ2OTYwM15BMl5BanBnXkFtZTcwMjU5NTAyMQ@@._V1_SX300.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944,Jorge Ramírez Suárez,120,Hector Kotsifakis,Adriana Barraza,100412,Buen Día Ramón,2112,Arcelia Ramírez,http://www.imdb.com/title/tt2876428/,tt2876428,7,German,Mexico,PG-13,4000000,2013,7.7,https://images-na.ssl-images-amazon.com/images/M/MV5BMjIzMTgyMzg3Nl5BMl5BanBnXkFtZTgwNjA2MDU2MjE@._V1_SX300.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3945,David Schwimmer,106,Noah Emmerich,Jordan Trovillion,58214,Trust,34224,Zoe Levin,http://www.imdb.com/title/tt1529572/,tt1529572,137,English,USA,R,9500000,2010,7,https://images-na.ssl-images-amazon.com/images/M/MV5BMzM2Mjc0Nzc4NF5BMl5BanBnXkFtZTcwNDk0MjY0NA@@._V1_SX300.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3946,Barry Levinson,103,Anna Friel,Brían F. O'Byrne,75078,An Everlasting Piece,1398,Pauline McLynn,http://www.imdb.com/title/tt0218182/,tt0218182,26,English,USA,R,14000000,2000,6.3,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MTYwOTk3MV5BMl5BanBnXkFtZTcwMDcwODkxMQ@@._V1_SX300.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3947,Sam Miller,93,Rachel Griffiths,Alan Williams,64359,Among Giants,811,Rob Jarvis,http://www.imdb.com/title/tt0122906/,tt0122906,26,English,UK,R,2500000,1998,5.9,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMDgzNjM2MF5BMl5BanBnXkFtZTcwNTc1MzAzMQ@@._V1_SX300.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
